Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2025-09-17,97.97056579589844,52.508567810058594,91.34478759765625,336.9700012207031,237.66880798339844,593.0860595703125,13.776047706604004,653.6357421875,87.51423645019531,9.702064514160156,89.39905548095703,5.343499660491943
2025-09-18,97.69779968261719,52.38040542602539,91.6983871459961,335.6199951171875,243.58837890625,600.352294921875,13.658304214477539,656.6897583007812,86.61112213134766,9.702064514160156,89.59329223632812,5.343499660491943
2025-09-19,97.69779968261719,52.2620964050293,91.34478759765625,339.17999267578125,241.73789978027344,595.7989501953125,13.609243392944336,659.9423217773438,86.44603729248047,9.702064514160156,89.01056671142578,5.343499660491943
2025-09-22,97.58089447021484,52.518428802490234,91.63945770263672,345.04998779296875,243.14068603515625,595.3118896484375,13.609243392944336,663.0645141601562,86.13529968261719,9.692305564880371,89.02999114990234,5.343499660491943
2025-09-23,97.73677062988281,52.548004150390625,91.46265411376953,346.4599914550781,242.59349060058594,595.0037841796875,13.707364082336426,659.4551391601562,86.73735809326172,9.702064514160156,89.51558685302734,5.343499660491943
2025-09-24,97.55167388916016,52.37054443359375,90.93226623535156,343.32000732421875,240.36495971679688,590.4415283203125,13.736799240112305,657.3569946289062,86.40721130371094,9.692305564880371,88.63512420654297,5.343499660491943
2025-09-25,97.41529083251953,52.064918518066406,90.28401184082031,344.75,238.06675720214844,587.1416015625,13.7662353515625,654.3242797851562,86.40721130371094,9.682543754577637,88.37039184570312,5.324312686920166
2025-09-26,97.4834976196289,51.96632766723633,90.98137664794922,346.739990234375,240.1062774658203,593.0755004882812,13.86435604095459,658.072998046875,86.32952117919922,9.682543754577637,89.2430191040039,5.324312686920166
2025-09-29,97.66858673095703,52.43955612182617,91.33496856689453,352.4599914550781,240.3848419189453,591.7435913085938,13.844731330871582,659.9224243164062,87.03839874267578,9.682543754577637,89.2724380493164,5.3339056968688965
2025-09-30,97.65884399414062,52.6465950012207,91.70820617675781,355.4700012207031,240.72311401367188,592.4295043945312,13.795672416687012,662.4082641601562,86.78592681884766,9.722688674926758,89.63520812988281,5.36187219619751
2025-10-01,97.90805053710938,53.0606689453125,92.4645004272461,356.0299987792969,241.25039672851562,594.357666015625,13.913415908813477,664.6654663085938,87.01004791259766,9.732478141784668,89.77247619628906,5.36187219619751
2025-10-02,98.01555633544922,53.3071403503418,92.61183166503906,354.7900085449219,242.7725830078125,595.1329956054688,13.854543685913086,665.4309692382812,87.26342010498047,9.732478141784668,89.30184936523438,5.36187219619751
2025-10-03,97.90805053710938,53.464881896972656,93.38777160644531,357.6400146484375,244.57333374023438,597.0513305664062,13.923227310180664,665.421142578125,87.09774780273438,9.722688674926758,89.63520812988281,5.36187219619751
2025-10-06,97.69303894042969,53.71135711669922,93.6038589477539,364.3800048828125,245.54830932617188,597.9359741210938,14.01153564453125,667.8074951171875,86.4058837890625,9.722688674926758,88.79199981689453,5.36187219619751
2025-10-07,97.85917663574219,53.29728317260742,92.78862762451172,366.260009765625,242.911865234375,591.4752197265625,14.07040786743164,665.3316040039062,86.90286254882812,9.722688674926758,88.46845245361328,5.36187219619751
2025-10-08,97.86896514892578,53.72121810913086,93.06364440917969,372.29998779296875,245.4587860107422,597.3395385742188,14.158716201782227,669.2990112304688,86.97108459472656,9.722688674926758,88.00762939453125,5.35222864151001
